mse,psnr,ssim,cvar,jitter_factor,charge_injection_factor,clock_feedthrough_factor,gain_error_factor,f0_mhz,fs_mhz,ch_compression
9642.934533313979,8.28871142557892,0.8297772314737104,0.06221957686686568,0.0,0.0,0.0,inf,2.5,50.0,10
10408.029402751568,7.957118504278776,0.8077879651361336,0.06528088344081674,0.0,0.0,0.0,inf,2.5,50.0,10
10664.044289608231,7.851584207587582,0.7912476853997145,0.07721831187852238,0.0,0.0,0.0,inf,2.5,50.0,10
10835.691875937486,7.7822371394224295,0.8034622793728405,0.07739723464838337,0.0,0.0,0.0,inf,2.5,50.0,10
9550.21627070531,8.33067154298781,0.8492552108629395,0.04869275177793082,0.0,0.0,0.0,inf,2.5,50.0,10
10106.428605990226,8.084826484747667,0.8138593613666544,0.06377370829647175,0.0,0.0,0.0,inf,2.5,50.0,10
11036.00579022919,7.702684412006749,0.7982880272385504,0.0676883949483325,0.0,0.0,0.0,inf,2.5,50.0,10
10242.068966629571,8.026926649674813,0.8101230652750903,0.07858076621839805,0.0,0.0,0.0,inf,2.5,50.0,10
10072.374510088546,8.099484955710171,0.8196900164636204,0.0724659315217147,0.0,0.0,0.0,inf,2.5,50.0,10
9760.702440283221,8.235992875699282,0.8201155778839205,0.07226570608960922,0.0,0.0,0.0,inf,2.5,50.0,10
11654.773003661232,7.465765415456238,0.7885960814420845,0.0744464491371788,0.0,0.0,0.0,inf,2.5,50.0,10
9828.454879760004,8.205951126123608,0.8290409608300151,0.06528902171206911,0.0,0.0,0.0,inf,2.5,50.0,10
10175.666795696843,8.055174833929193,0.8124485370478484,0.0741795131970263,0.0,0.0,0.0,inf,2.5,50.0,10
11709.672827857616,7.445355999578922,0.8056600584983474,0.07634421891469777,0.0,0.0,0.0,inf,2.5,50.0,10
10277.171803680585,8.012067441702154,0.8214241380331605,0.07816479189262387,0.0,0.0,0.0,inf,2.5,50.0,10
9301.086288930825,8.445466873959122,0.8335721129402239,0.07168912770703159,0.0,0.0,0.0,inf,2.5,50.0,10
10612.672440767084,7.872556008936239,0.7899224946801917,0.07183967169093454,0.0,0.0,0.0,inf,2.5,50.0,10
10593.420848050839,7.880441348935023,0.784835513523222,0.07753152473774613,0.0,0.0,0.0,inf,2.5,50.0,10
9725.289834034935,8.25177807790846,0.8029555088633312,0.07507663829666407,0.0,0.0,0.0,inf,2.5,50.0,10
9721.422041579974,8.253505630569528,0.810871679741876,0.07334269676388998,0.0,0.0,0.0,inf,2.5,50.0,10
10999.174481056758,7.7172026950744215,0.7789674096159632,0.09218397651997608,0.0,0.0,0.0,inf,2.5,50.0,10
11656.866921501267,7.464985224127913,0.7604071403903137,0.09703292902128141,0.0,0.0,0.0,inf,2.5,50.0,10
12754.89629199529,7.074034290861374,0.7538577467294976,0.08652845986344632,0.0,0.0,0.0,inf,2.5,50.0,10
12360.679634199449,7.210380104008841,0.7875687118026073,0.07882530400984779,0.0,0.0,0.0,inf,2.5,50.0,10
9869.609135336526,8.187804071575211,0.8057990088869408,0.08891608681906989,0.0,0.0,0.0,inf,2.5,50.0,10
10945.500411283689,7.738447392406878,0.7888301971386112,0.07685512064873401,0.0,0.0,0.0,inf,2.5,50.0,10
11172.963452202384,7.649119827170177,0.7996641768210585,0.07619435063704892,0.0,0.0,0.0,inf,2.5,50.0,10
11524.604619280333,7.5145432612164935,0.7893543405701497,0.08128094846371947,0.0,0.0,0.0,inf,2.5,50.0,10
10376.356429735004,7.970354794410345,0.7984899137369371,0.07203511344010606,0.0,0.0,0.0,inf,2.5,50.0,10
11020.483088982435,7.708797283956232,0.7884119810354046,0.08096579443494546,0.0,0.0,0.0,inf,2.5,50.0,10
10731.723665747326,7.824108794981036,0.7927899066561287,0.07200825410698358,0.0,0.0,0.0,inf,2.5,50.0,10
10709.266511830454,7.833206342725835,0.799220815525234,0.08402618242532285,0.0,0.0,0.0,inf,2.5,50.0,10
9274.270173061725,8.458006174900545,0.8260485402412907,0.06667452941939706,0.0,0.0,0.0,inf,2.5,50.0,10
11076.947065369914,7.686602805621049,0.7817826605243215,0.08031283731060007,0.0,0.0,0.0,inf,2.5,50.0,10
9949.560861921582,8.152764479063993,0.8168447273754477,0.07121352276174539,0.0,0.0,0.0,inf,2.5,50.0,10
9209.42955758778,8.488476305260406,0.7907320655595828,0.08740829388909538,0.0,0.0,0.0,inf,2.5,50.0,10
10457.881953516879,7.9363662557599195,0.8046577294333579,0.07919702783072852,0.0,0.0,0.0,inf,2.5,50.0,10
10781.144965403784,7.804154751793769,0.7826221583861475,0.08451838569707791,0.0,0.0,0.0,inf,2.5,50.0,10
11604.222318994855,7.484643202454027,0.7717880576865533,0.0842125942712119,0.0,0.0,0.0,inf,2.5,50.0,10
11227.930307575683,7.627806525885552,0.7704290662141611,0.08694147756278497,0.0,0.0,0.0,inf,2.5,50.0,10
10344.48602441896,7.983714436625759,0.8084872254566998,0.09063851199802497,0.0,0.0,0.0,inf,2.5,50.0,10
11859.85948613732,7.3900081726603215,0.7823109301642764,0.08371605678497669,0.0,0.0,0.0,inf,2.5,50.0,10
11356.311527233433,7.578430632502021,0.7924808770415899,0.08027641405802886,0.0,0.0,0.0,inf,2.5,50.0,10
10458.561571587556,7.93608403342356,0.7798926177672882,0.09182147666776096,0.0,0.0,0.0,inf,2.5,50.0,10
12817.63240915469,7.052725483682515,0.7773950889095957,0.0749644849184974,0.0,0.0,0.0,inf,2.5,50.0,10
10905.801083853486,7.754227887506147,0.8099513432787059,0.07396046958899351,0.0,0.0,0.0,inf,2.5,50.0,10
10853.59552265286,7.775067280314044,0.7946516100035796,0.08671851244595245,0.0,0.0,0.0,inf,2.5,50.0,10
14304.362655441042,6.576118487015588,0.7256467726687503,0.0995330509587588,0.0,0.0,0.0,inf,2.5,50.0,10
10711.906872469799,7.832135725312738,0.7912250248309329,0.08394141117084418,0.0,0.0,0.0,inf,2.5,50.0,10
9996.127433428494,8.132485768706774,0.7991247532704234,0.08027873193579553,0.0,0.0,0.0,inf,2.5,50.0,10
12736.501588684054,7.080302067597922,0.7402490194292961,0.0940822498281135,0.0,0.0,0.0,inf,2.5,50.0,10
10845.22707698263,7.778417111799313,0.817456720330536,0.07436830441461359,0.0,0.0,0.0,inf,2.5,50.0,10
10740.178368090837,7.820688668754769,0.7816150873246499,0.08960133089543929,0.0,0.0,0.0,inf,2.5,50.0,10
12468.333091401752,7.172719649351132,0.7223719820461098,0.10923576059148102,0.0,0.0,0.0,inf,2.5,50.0,10
10752.28110836922,7.81579750785237,0.7814154381678274,0.09012856834873798,0.0,0.0,0.0,inf,2.5,50.0,10
12573.592909791778,7.1362096560553745,0.7550266235465047,0.09288908010176254,0.0,0.0,0.0,inf,2.5,50.0,10
11413.27478589055,7.556700874063368,0.7664480049010813,0.09981969725524685,0.0,0.0,0.0,inf,2.5,50.0,10
11960.88463089305,7.353170594673911,0.755954482731676,0.09484536828701816,0.0,0.0,0.0,inf,2.5,50.0,10
11696.046579893873,7.450412716584861,0.7700072445888158,0.09137477720334364,0.0,0.0,0.0,inf,2.5,50.0,10
11266.42841244496,7.612940993561768,0.7699501504587098,0.08871691091705335,0.0,0.0,0.0,inf,2.5,50.0,10
12195.345478298737,7.268862530452599,0.7530135105738491,0.10196334121874417,0.0,0.0,0.0,inf,2.5,50.0,10
12277.700698375833,7.239633187781971,0.7430906059806848,0.10234914788411935,0.0,0.0,0.0,inf,2.5,50.0,10
12309.331752713666,7.228458842149421,0.7443566477978351,0.1004935933127097,0.0,0.0,0.0,inf,2.5,50.0,10
11359.224754439445,7.577316682568064,0.7804428046600076,0.09637954404686533,0.0,0.0,0.0,inf,2.5,50.0,10
9426.539765487654,8.387280569463837,0.806581803101112,0.09320973346795984,0.0,0.0,0.0,inf,2.5,50.0,10
10512.767116659408,7.913633170258048,0.7803604222972704,0.09171086504101694,0.0,0.0,0.0,inf,2.5,50.0,10
13133.185238947759,6.947102909907105,0.7463629961066837,0.10191154944312315,0.0,0.0,0.0,inf,2.5,50.0,10
12702.066127965678,7.092059914873837,0.7042731548604999,0.11265874950901023,0.0,0.0,0.0,inf,2.5,50.0,10
9910.36501024177,8.16990710518404,0.7917759596457831,0.08303666804051978,0.0,0.0,0.0,inf,2.5,50.0,10
13266.394300091933,6.903274597335863,0.7254082880415859,0.12525476122542456,0.0,0.0,0.0,inf,2.5,50.0,10
12242.410541765455,7.2521342166016005,0.7432072208254303,0.11903263963941424,0.0,0.0,0.0,inf,2.5,50.0,10
