mse,psnr,ssim,cvar,jitter_factor,charge_injection_factor,clock_feedthrough_factor,gain_error_factor,f0_mhz,fs_mhz,ch_compression
7124.361494169449,9.603344131676705,0.8588122220729588,0.05245321286391355,0.0,0.0,0.0,inf,2.5,50.0,10
7185.677924549604,9.566126134495383,0.850594490080841,0.05522815808830824,0.0,0.0,0.0,inf,2.5,50.0,10
8711.881695456525,8.729683916591346,0.8254680546755734,0.06295610521708862,0.0,0.0,0.0,inf,2.5,50.0,10
6830.334672021419,9.786383771495897,0.8491426168118043,0.058325615480370394,0.0,0.0,0.0,inf,2.5,50.0,10
7700.333446234738,9.265708291078585,0.8164907348103597,0.07097598787395742,0.0,0.0,0.0,inf,2.5,50.0,10
6408.323623812519,10.063359251314523,0.8721977234796862,0.03942988501243272,0.0,0.0,0.0,inf,2.5,50.0,10
7654.893195271044,9.29141225275566,0.8434046161887649,0.057206302906905544,0.0,0.0,0.0,inf,2.5,50.0,10
7683.251270140804,9.275353244452479,0.841032725821031,0.05145717993808898,0.0,0.0,0.0,inf,2.5,50.0,10
7787.022112546571,9.217089529184783,0.8496315304185682,0.04859920235831022,0.0,0.0,0.0,inf,2.5,50.0,10
8084.551184658312,9.054244458940918,0.8361092075058866,0.05468830930608587,0.0,0.0,0.0,inf,2.5,50.0,10
7393.879856776503,9.442079714286201,0.8563768331511069,0.051233882285600135,0.0,0.0,0.0,inf,2.5,50.0,10
6730.635618780342,9.850242813847853,0.8733829608353126,0.04032368304048358,0.0,0.0,0.0,inf,2.5,50.0,10
7420.004435412332,9.426761959831522,0.8545533549477393,0.051735271886183355,0.0,0.0,0.0,inf,2.5,50.0,10
7475.569603716069,9.394360713863488,0.8476144090464925,0.062473809392347014,0.0,0.0,0.0,inf,2.5,50.0,10
7770.791035628457,9.22615130365296,0.8444483139613814,0.06596227537651142,0.0,0.0,0.0,inf,2.5,50.0,10
7173.398445186368,9.573554065499856,0.8421933441867097,0.06917181884147729,0.0,0.0,0.0,inf,2.5,50.0,10
7470.68155352333,9.39720136370849,0.8563384066787502,0.053965931593047654,0.0,0.0,0.0,inf,2.5,50.0,10
8666.357832938178,8.752437438291292,0.8300558841465774,0.0696132131407879,0.0,0.0,0.0,inf,2.5,50.0,10
7317.713036886502,9.48704986181967,0.8439014285142401,0.06320812937570341,0.0,0.0,0.0,inf,2.5,50.0,10
7139.4064127997935,9.594182558651234,0.8577553327141524,0.06040836775236348,0.0,0.0,0.0,inf,2.5,50.0,10
7526.244754116869,9.365020233610785,0.8356194301654041,0.0715917727936971,0.0,0.0,0.0,inf,2.5,50.0,10
8080.996048450831,9.056154664688922,0.8377666983671018,0.06728196723722096,0.0,0.0,0.0,inf,2.5,50.0,10
7267.688230834987,9.51684072189555,0.8579422552305758,0.03926904401421536,0.0,0.0,0.0,inf,2.5,50.0,10
7728.064918307769,9.250095992274996,0.8224752221446914,0.06773416062378355,0.0,0.0,0.0,inf,2.5,50.0,10
8322.791422718989,8.928113499424287,0.8153248145369829,0.07036058004974326,0.0,0.0,0.0,inf,2.5,50.0,10
7604.094030741439,9.320328822405695,0.8443875921529641,0.050007811533668636,0.0,0.0,0.0,inf,2.5,50.0,10
9051.994596861341,8.563360748156661,0.8088011309310377,0.07573610661202891,0.0,0.0,0.0,inf,2.5,50.0,10
7755.580168061805,9.234660694386845,0.8492566174809159,0.06995134917474084,0.0,0.0,0.0,inf,2.5,50.0,10
8016.806357961968,9.090789673147086,0.8287294697201936,0.07082098490759293,0.0,0.0,0.0,inf,2.5,50.0,10
8856.176384251867,8.658341032745197,0.7936969669019059,0.0871742113064843,0.0,0.0,0.0,inf,2.5,50.0,10
7432.439976774568,9.419489502712377,0.8338256731762178,0.07585405907508289,0.0,0.0,0.0,inf,2.5,50.0,10
7771.790680795471,9.225592657234477,0.8345066326157472,0.07195695451314979,0.0,0.0,0.0,inf,2.5,50.0,10
7773.254076547152,9.224774975829765,0.8439978638816102,0.0521257684424011,0.0,0.0,0.0,inf,2.5,50.0,10
7439.887872776246,9.415139705641685,0.8325060330830563,0.06858677785024857,0.0,0.0,0.0,inf,2.5,50.0,10
6299.066127965678,10.138041932451616,0.876347448365479,0.04195948972338241,0.0,0.0,0.0,inf,2.5,50.0,10
8375.281624489928,8.900809414688093,0.8432023546521955,0.055061933782636116,0.0,0.0,0.0,inf,2.5,50.0,10
8826.376413283657,8.67297916260457,0.8126492966713786,0.07677614659360842,0.0,0.0,0.0,inf,2.5,50.0,10
7141.678230996275,9.592800817502644,0.8448158761963974,0.06857687179206104,0.0,0.0,0.0,inf,2.5,50.0,10
8481.16985209916,8.846245999708678,0.8364250233261538,0.06370289669346085,0.0,0.0,0.0,inf,2.5,50.0,10
7444.066789245335,9.412700998387114,0.8269913048443354,0.07548432943645714,0.0,0.0,0.0,inf,2.5,50.0,10
8789.746987951807,8.691039867404227,0.7976934589633239,0.08844965668699298,0.0,0.0,0.0,inf,2.5,50.0,10
8730.587409880485,8.720368960526702,0.7787457142081005,0.08968825861188992,0.0,0.0,0.0,inf,2.5,50.0,10
8007.715811035306,9.095717089702294,0.8249661638257484,0.06325330489073298,0.0,0.0,0.0,inf,2.5,50.0,10
