mse,psnr,ssim,cvar,jitter_factor,charge_injection_factor,clock_feedthrough_factor,gain_error_factor,f0_mhz,fs_mhz,ch_compression
10613.91229173723,7.87204866360291,0.7120983099801129,0.020410240002718467,0.0,0.0,0.0,inf,2.5,50.0,10
9786.480653537847,8.22453818966477,0.7455323022739334,0.022684979960537064,0.0,0.0,0.0,inf,2.5,50.0,10
10754.331010790149,7.814969612405507,0.7311431509838411,0.02380831973964586,0.0,0.0,0.0,inf,2.5,50.0,10
11292.269205335399,7.602991377800244,0.6269685934456117,0.042254734340234024,0.0,0.0,0.0,inf,2.5,50.0,10
12667.21565781197,7.103991964451028,0.6127008196812362,0.034982304297098935,0.0,0.0,0.0,inf,2.5,50.0,10
12513.548410509507,7.15699882782154,0.6174737683467154,0.031022884187410272,0.0,0.0,0.0,inf,2.5,50.0,10
10340.38109062757,7.985438160648415,0.6919861001840886,0.027306009001402794,0.0,0.0,0.0,inf,2.5,50.0,10
11842.853921710941,7.396239884559405,0.6344390024818213,0.03544564052857962,0.0,0.0,0.0,inf,2.5,50.0,10
13246.271414977178,6.909867114087946,0.5646379614113508,0.04282154976781971,0.0,0.0,0.0,inf,2.5,50.0,10
12312.717117465847,7.227264591217569,0.628970869579952,0.03355227561485639,0.0,0.0,0.0,inf,2.5,50.0,10
11665.300349994355,7.461844356836227,0.6510444315230506,0.03506810342781838,0.0,0.0,0.0,inf,2.5,50.0,10
13410.755891034016,6.856271035194313,0.5278261454508717,0.05095370427954293,0.0,0.0,0.0,inf,2.5,50.0,10
13217.199238721956,6.919409241777141,0.587059043157127,0.035119101843889416,0.0,0.0,0.0,inf,2.5,50.0,10
11783.346365381203,7.4181171713697305,0.6203357020618576,0.03581952516515603,0.0,0.0,0.0,inf,2.5,50.0,10
13088.228012451413,6.961995085499163,0.5598006068637666,0.04664941199669872,0.0,0.0,0.0,inf,2.5,50.0,10
11859.189948549218,7.390253356583747,0.6371911610609701,0.031066769167981147,0.0,0.0,0.0,inf,2.5,50.0,10
12760.513233657523,7.0721221860950125,0.5414690351442976,0.05381101889424249,0.0,0.0,0.0,inf,2.5,50.0,10
11509.530491443686,7.520227530621071,0.6463132139737389,0.03180313160304136,0.0,0.0,0.0,inf,2.5,50.0,10
11899.872485927646,7.375380531690514,0.6106877705756316,0.03361621109801132,0.0,0.0,0.0,inf,2.5,50.0,10
12395.893759778068,7.198025154481207,0.6548572411242588,0.029671312508765903,0.0,0.0,0.0,inf,2.5,50.0,10
13564.682795438783,6.806707184504496,0.5391853153548141,0.056855594747075695,0.0,0.0,0.0,inf,2.5,50.0,10
13673.031660779665,6.772155414302155,0.5097276174547603,0.05427278809748942,0.0,0.0,0.0,inf,2.5,50.0,10
11908.574652021742,7.372205773705104,0.6322354876330327,0.037169726638554675,0.0,0.0,0.0,inf,2.5,50.0,10
14128.994935565555,6.629690914087672,0.49479917671138945,0.051649203246140474,0.0,0.0,0.0,inf,2.5,50.0,10
14284.153578168094,6.582258499413703,0.5152058280973816,0.04891772047110462,0.0,0.0,0.0,inf,2.5,50.0,10
13479.893727520524,6.833938925360682,0.5606935723203827,0.041798000400739194,0.0,0.0,0.0,inf,2.5,50.0,10
13950.133288172772,6.685020037212763,0.5574041715511108,0.04330024514584357,0.0,0.0,0.0,inf,2.5,50.0,10
11502.15735230077,7.523010563117769,0.6075483540241682,0.04131616090664841,0.0,0.0,0.0,inf,2.5,50.0,10
11724.673343978324,7.4397960900180395,0.6300943639397316,0.03731032349345777,0.0,0.0,0.0,inf,2.5,50.0,10
12648.874437509072,7.110284794135692,0.5958569871878054,0.03216410095047711,0.0,0.0,0.0,inf,2.5,50.0,10
12922.529104369285,7.017328419006718,0.603262465793226,0.041303579943291084,0.0,0.0,0.0,inf,2.5,50.0,10
13278.852421735133,6.899198165921643,0.5637506894931343,0.04533678485722638,0.0,0.0,0.0,inf,2.5,50.0,10
12449.313156239416,7.179349693304187,0.6050972379973885,0.039156496433077295,0.0,0.0,0.0,inf,2.5,50.0,10
13142.619425493138,6.943984287747829,0.5748397246269052,0.038848710858508904,0.0,0.0,0.0,inf,2.5,50.0,10
12626.170110159514,7.118087246643214,0.5666793691439875,0.045052722729336504,0.0,0.0,0.0,inf,2.5,50.0,10
12324.655392654957,7.223055759742759,0.5967452833668078,0.04516417472016783,0.0,0.0,0.0,inf,2.5,50.0,10
13040.179271302075,6.977967989197022,0.5741528084299113,0.0449948030257373,0.0,0.0,0.0,inf,2.5,50.0,10
13552.5656521669,6.810588410743082,0.5198781187372031,0.05514983788575813,0.0,0.0,0.0,inf,2.5,50.0,10
11215.802245125078,7.63250017574864,0.6541466860500855,0.028456710713512252,0.0,0.0,0.0,inf,2.5,50.0,10
12922.783535749424,7.017242911707226,0.5797302758256495,0.04526212735523255,0.0,0.0,0.0,inf,2.5,50.0,10
13210.25764100579,6.921690730810895,0.5543742182236734,0.046002675226968055,0.0,0.0,0.0,inf,2.5,50.0,10
14283.74998790342,6.582381208470393,0.4573901551948594,0.06798884153635856,0.0,0.0,0.0,inf,2.5,50.0,10
12343.672311736907,7.216359769033424,0.6109590655265372,0.04340531116383264,0.0,0.0,0.0,inf,2.5,50.0,10
12907.946952468508,7.022231889437239,0.5760922849023068,0.044318839725025025,0.0,0.0,0.0,inf,2.5,50.0,10
14449.168497282302,6.532375052931528,0.49745135900245274,0.05786155071830701,0.0,0.0,0.0,inf,2.5,50.0,10
12395.567974710086,7.198139295921381,0.6088489090057587,0.035214539363319454,0.0,0.0,0.0,inf,2.5,50.0,10
12104.056966823116,7.3014940187403665,0.6235268192805585,0.03237762526805418,0.0,0.0,0.0,inf,2.5,50.0,10
13364.52702375768,6.87126767368086,0.539935681367599,0.051543615840016724,0.0,0.0,0.0,inf,2.5,50.0,10
12385.970516604571,7.201503189817938,0.5722169236885807,0.04271516774426792,0.0,0.0,0.0,inf,2.5,50.0,10
14385.617215851356,6.551518608085534,0.4830531427096982,0.06367230946139567,0.0,0.0,0.0,inf,2.5,50.0,10
11748.15857808745,7.431105608173246,0.6395305606322842,0.02958939009060579,0.0,0.0,0.0,inf,2.5,50.0,10
12893.621086756666,7.0270545770018265,0.5339893977352955,0.05515331321068203,0.0,0.0,0.0,inf,2.5,50.0,10
13189.805857970032,6.928419576970444,0.5642240418667068,0.04222582024329974,0.0,0.0,0.0,inf,2.5,50.0,10
13111.055547491169,6.954427035029912,0.5531083446697744,0.043961603737130074,0.0,0.0,0.0,inf,2.5,50.0,10
11945.507233754295,7.358757652463525,0.5832136183683315,0.04088201748124058,0.0,0.0,0.0,inf,2.5,50.0,10
11221.302801567717,7.630370791094672,0.7103776165751533,0.026958452970515048,0.0,0.0,0.0,inf,2.5,50.0,10
12846.398041967064,7.042989864911121,0.5987270059239244,0.03528645772853698,0.0,0.0,0.0,inf,2.5,50.0,10
11169.952097546813,7.650290502246109,0.6800544418959485,0.02614018565288997,0.0,0.0,0.0,inf,2.5,50.0,10
13336.524620570635,6.880376898144899,0.5252588427041658,0.05423388710353001,0.0,0.0,0.0,inf,2.5,50.0,10
13960.860115159432,6.68168185291335,0.4744486407400833,0.06650364343282905,0.0,0.0,0.0,inf,2.5,50.0,10
14273.877969710165,6.585383813031054,0.4701399861583969,0.06095820150971582,0.0,0.0,0.0,inf,2.5,50.0,10
14430.11635296205,6.538105279555909,0.47934715390024796,0.06141267272698999,0.0,0.0,0.0,inf,2.5,50.0,10
12083.899356461992,7.308732613731898,0.5801810037928387,0.049083236426255256,0.0,0.0,0.0,inf,2.5,50.0,10
14731.220609345011,6.4484162747126454,0.4775902137009426,0.0630526777719845,0.0,0.0,0.0,inf,2.5,50.0,10
14875.346268608571,6.406132768340028,0.4383612237260531,0.08349707027206953,0.0,0.0,0.0,inf,2.5,50.0,10
13943.851824970565,6.686976017931935,0.52213353359444,0.06030208071287856,0.0,0.0,0.0,inf,2.5,50.0,10
14302.826551184658,6.576584888379244,0.4815110685071003,0.06259112211876347,0.0,0.0,0.0,inf,2.5,50.0,10
13587.733036563926,6.799333553374293,0.5439905848412874,0.056349736575387846,0.0,0.0,0.0,inf,2.5,50.0,10
