mse,psnr,ssim,a-gcnr,h-gcnr,cvar,jitter_factor,charge_injection_factor,clock_feedthrough_factor,gain_error_factor,f0_mhz,fs_mhz,ch_compression
2433.72192,14.268094071500547,0.8692505938995152,0.19895173376876663,0.10641894481010028,0.0,0.03233533179994552,0.0,0.0,inf,2.5,50.0,10
2408.7333973333334,14.312916266538531,0.8683263451989536,0.20141802105833012,0.10680359470286227,0.0,-0.031742194245530105,0.0,0.0,inf,2.5,50.0,10
2435.983672888889,14.264059877436999,0.8691991982483734,0.19968602055499957,0.10605642636141477,0.0,0.021777567584117974,0.0,0.0,inf,2.5,50.0,10
2433.5244871111113,14.268446402190495,0.8676971189227298,0.19891567518924147,0.10270863854867895,0.0,0.04356232399482936,0.0,0.0,inf,2.5,50.0,10
2426.277504,14.281398893317787,0.8697079201701989,0.19988291820450044,0.10645179155436246,0.0,0.003063435849907841,0.0,0.0,inf,2.5,50.0,10
2421.976007111111,14.289105243031813,0.8697244345549296,0.19979987299123975,0.10622496721646513,0.0,-0.002246730763390422,0.0,0.0,inf,2.5,50.0,10
2427.072362666667,14.279976359416885,0.8696707582205291,0.1998112814659445,0.10638189994778596,0.0,0.001062830660489938,0.0,0.0,inf,2.5,50.0,10
2425.6943573333333,14.282442829218205,0.8696568363541458,0.2005116867885815,0.10645964522912071,0.0,-0.01106711096178457,0.0,0.0,inf,2.5,50.0,10
2425.62944,14.28255905827578,0.8696889101337214,0.19974579526825964,0.10645125444552428,0.0,-0.0006899556018219001,0.0,0.0,inf,2.5,50.0,10
2407.8436764444446,14.314520729089237,0.8690556918646422,0.201369533898062,0.10673179740366362,0.0,0.021036001530552063,0.0,0.0,inf,2.5,50.0,10
2430.328056888889,14.274154602406636,0.8683098907282707,0.1995564179557136,0.1060608272585315,0.0,-0.02639010610395066,0.0,0.0,inf,2.5,50.0,10
2416.4127075555557,14.29909249914295,0.8692956799229775,0.19951223770599835,0.1061955797449396,0.0,-0.01199844402517881,0.0,0.0,inf,2.5,50.0,10
2428.521792,14.277383559606934,0.8691911721685246,0.19925330862767826,0.10633519975113515,0.0,0.019482056879271573,0.0,0.0,inf,2.5,50.0,10
2438.407914666667,14.259740015584363,0.8691347262433369,0.19904486761628376,0.10622682412904005,0.0,0.010581785158614378,0.0,0.0,inf,2.5,50.0,10
2420.3769884444446,14.29197345610621,0.8695562248609757,0.19973751191497957,0.10645609156513725,0.0,0.008804132126173314,0.0,0.0,inf,2.5,50.0,10
2400.6482488888887,14.327518304475886,0.869292238637267,0.19841488493411485,0.10637355198144793,0.0,0.017705318391452316,0.0,0.0,inf,2.5,50.0,10
2430.9314062222224,14.273076563723615,0.8697016681192795,0.1999951758581608,0.10657832048480037,0.0,0.007920709903782169,0.0,0.0,inf,2.5,50.0,10
2437.7611022222222,14.260892178588243,0.8693620016133016,0.2006502268137243,0.10615996332598115,0.0,0.015721860236610583,0.0,0.0,inf,2.5,50.0,10
2423.3120355555557,14.286710215984158,0.8696711086484659,0.19971829929595525,0.10642248878121197,0.0,0.0008450807409828648,0.0,0.0,inf,2.5,50.0,10
2400.612487111111,14.32758300057804,0.869416978721753,0.2000855717466673,0.10671897577870876,0.0,-0.013533248578089789,0.0,0.0,inf,2.5,50.0,10
2438.4700871111113,14.25962928429463,0.8679824260181821,0.19917659494645895,0.10715078399262418,0.0,0.028737557023079768,0.0,0.0,inf,2.5,50.0,10
2439.655317333333,14.25751888772731,0.8676243664463644,0.1995496345840359,0.10523739404086113,0.0,0.02986356738557698,0.0,0.0,inf,2.5,50.0,10
